T [°R],Density [lbm/ft³],Viscosity [poise],Cp [BTU/lbm-°R],Conductivity [BTU/hr-ft-°F],Surface Tension [lbf/in],dHvap [BTU/lbm]
252.5551102204409,51.20770165720459,0.0006104945302106613,0.6494707203628545,0.0449639528670013,7.52226710455e-05,53.40409311328158
252.9058116232465,51.062154252956965,0.0006068588281629711,0.6538406905705788,0.04480176946504554,7.52226710455e-05,53.118702348160966
253.25651302605212,50.91421881590281,0.0006032204203167925,0.6583386805543312,0.04463961002102155,7.52226710455e-05,52.83081586388588
253.60721442885773,50.7639772841413,0.0005995777135644786,0.6629716946069377,0.044477488637195334,7.52226710455e-05,52.54031018760447
253.95791583166334,50.61151037140067,0.0005959291164377617,0.6677467370212248,0.04431541941583293,7.52226710455e-05,52.24706184646488
254.30861723446895,50.45689749158457,0.0005922730348468116,0.6726708120900191,0.044153416459200345,7.52226710455e-05,51.95094736761523
254.65931863727457,50.30021668797476,0.0005886078670114869,0.6777509241061462,0.04399149386956364,7.52226710455e-05,51.651843278203714
255.01002004008018,50.14154456699627,0.0005849319973632885,0.6829940773624329,0.04382966574918884,7.52226710455e-05,51.349626105378434
255.3607214428858,49.98095623643889,0.0005812437891210208,0.6884072761517052,0.043667946200341964,7.52226710455e-05,51.044172376287555
255.7114228456914,49.81852524801802,0.0005775415751351095,0.6939975247667894,0.043506349325289045,7.52226710455e-05,50.73535861807919
256.062124248497,49.65432354414754,0.0005738236464375968,0.6997718275005125,0.04334488922629611,7.52226710455e-05,50.42306135790151
256.4128256513026,49.48842140878874,0.0005700882376986731,0.7057371886456999,0.04318358000562919,7.52226710455e-05,50.10715712290265
256.76352705410824,49.320887422230896,0.0005663335084280393,0.7119006124951788,0.04302243576555429,7.52226710455e-05,49.78752244023071
257.11422845691385,49.15178841965241,0.0005625575181860223,0.7182691033417747,0.04286147060833749,7.52226710455e-05,49.46403383703391
257.4649298597194,48.98118945330483,0.0005587581931310031,0.724849665478313,0.04270069863624481,7.52226710455e-05,49.1365678404604
257.815631262525,48.80915375815676,0.0005549332796321759,0.7316493031976222,0.04254013395154223,7.52226710455e-05,48.80500097765822
258.16633266533063,48.635742720830564,0.0005510802778271524,0.7386750207925277,0.04237979065649581,7.52226710455e-05,48.46920977577557
258.51703406813624,48.46101585165984,0.0005471963426304673,0.7459338225558565,0.042219682853371555,7.52226710455e-05,48.12907076196056
258.86773547094185,48.28503075969348,0.0005432781288560298,0.7534327127804333,0.04205982464443555,7.52226710455e-05,47.78446046336139
259.21843687374746,48.107843130469135,0.0005393215333007686,0.7611786957590854,0.04190023013195378,7.52226710455e-05,47.435255407126164
259.5691382765531,47.931464277156344,0.000535365686296051,0.7690838420559213,0.04173645474244718,7.52226710455e-05,47.085505285114685
259.9198396793587,47.75859120774754,0.0005314621496449059,0.7770449731559286,0.04156254929825753,7.52226710455e-05,46.740708503320526
260.2705410821643,47.58879822615395,0.0005275866955184376,0.7851225183573934,0.04137971648247685,7.52226710455e-05,46.39969688438463
260.6212424849699,47.42162865505705,0.0005237028648897463,0.7933784440451813,0.041189228537570954,7.52226710455e-05,46.06123728085102
260.9719438877755,47.2566252637116,0.0005197017300809372,0.8018747166041583,0.04099235770600563,7.52226710455e-05,45.72409654526366
261.32264529058114,47.09333022209539,0.000516611390774018,0.8106733024191884,0.04079037623024671,7.52226710455e-05,45.38704153016663
261.67334669338675,46.93128503236742,0.0005136409013062677,0.8198361678751378,0.040584556352759975,7.52226710455e-05,45.04883908810388
262.02404809619236,46.770030437603474,0.0005106830141711634,0.8294252793568718,0.040376170316011234,7.52226710455e-05,44.70825607161942
262.37474949899797,46.6091063077493,0.0005077262028946057,0.839502603249256,0.04016649036246629,7.52226710455e-05,44.36405933325725
262.7254509018036,46.44805150269963,0.0005047592081785986,0.8501301059371555,0.039956788734590944,7.52226710455e-05,44.01501572556138
263.0761523046092,46.2864037123728,0.0005017710388819562,0.861369753805436,0.039748337674850996,7.52226710455e-05,43.65989210107581
263.4268537074148,46.12369927360974,0.0004987509754364303,0.8732835132389642,0.039542409425712244,7.52226710455e-05,43.29745531234451
263.7775551102204,45.95947296367769,0.000495688575591033,0.8859333506226029,0.03934027622964051,7.52226710455e-05,42.92647221191154
264.12825651302603,45.79325777010755,0.0004925736823745358,0.8993812323412189,0.039143210329101584,7.52226710455e-05,42.54570965232088
264.47895791583164,45.62438520911211,0.0004893964341620348,0.9136891247796776,0.03895248396656127,7.52226710455e-05,42.15393448611652
264.82965931863725,45.450632975923774,0.00048614727672608425,0.9289189943228442,0.03876936938448537,7.52226710455e-05,41.749913565842476
265.18036072144287,45.27105031151563,0.0004828169771464099,0.9451328073555844,0.03859513882533969,7.52226710455e-05,41.33241374404274
265.5310621242485,45.08507862898984,0.0004793966394447283,0.9623925302627634,0.03843106453159002,7.52226710455e-05,40.90020187326133
265.8817635270541,44.89215934144859,0.00047587772180274495,0.9807601294292485,0.03827841874570217,7.52226710455e-05,40.45204480604219
266.2324649298597,44.69173386199409,0.0004722520552122936,1.0002975712399018,0.03813847371014195,7.52226710455e-05,39.98670939492941
266.5831663326653,44.48324360372852,0.00046851186339675347,1.0210668220795902,0.038012501667375166,7.52226710455e-05,39.50296249246695
266.9338677354709,44.266129979754034,0.00046464978383265045,1.0431298483331792,0.037901774859867614,7.52226710455e-05,38.99957095119882
267.28456913827654,44.039834403172854,0.0004606588896897919,1.0665486163855342,0.03780756553008509,7.52226710455e-05,38.47530162366902
267.63527054108215,43.803798287087126,0.00045653271249757846,1.0913850926215207,0.037731145920493404,7.52226710455e-05,37.928921362421534
267.98597194388776,43.557463044599075,0.00045226526533452235,1.117701243426004,0.037673788273558356,7.52226710455e-05,37.3591970200004
268.3366733466934,43.300270088810834,0.0004478510663275716,1.1455590351838523,0.037636764831745745,7.52226710455e-05,36.76489544894954
268.687374749499,43.03166083282462,0.0004432851622378984,1.1750204342799258,0.03762134783752139,7.52226710455e-05,36.144783501813066
269.0380761523046,42.74509468203632,0.0004384779909989629,1.2568405602285224,0.0376323842026485,7.52226710455e-05,35.48407616858324
269.3887775551102,42.42918494615247,0.00043327774042770817,1.4863069812792657,0.03767692060243093,7.52226710455e-05,34.756985957528244
269.7394789579158,42.08448809161409,0.0004277080687666702,1.8602898086688646,0.03775430595974599,7.52226710455e-05,33.96476254573361
270.09018036072143,41.7118653807094,0.0004217973246533246,2.3731110459892517,0.037863700066902775,7.52226710455e-05,33.109345865441234
270.44088176352705,41.31217807572665,0.00041557396797471565,3.0190926968323617,0.038004262716210394,7.52226710455e-05,32.19267584889295
270.79158316633266,40.886287438954035,0.0004090664020704025,3.7925567647902,0.03817515369997794,7.52226710455e-05,31.216692428330514
271.14228456913827,40.43505473267988,0.0004023028169141023,4.687825253454565,0.0383755328105145,7.52226710455e-05,30.183335535995983
271.4929859719439,39.95934121919238,0.0003953110439250129,5.699220166417451,0.03860455984012918,7.52226710455e-05,29.094545104131118
271.8436873747495,39.4600081607798,0.00038811842288302283,6.821063507270794,0.038861394581131053,7.52226710455e-05,27.95226106497778
272.1943887775551,38.93791681973035,0.0003807516812543126,8.047677279606523,0.039145196825829245,7.52226710455e-05,26.75842335077782
272.5450901803607,38.39392845833229,0.00037323682607679984,9.373383487016579,0.03945512636653283,7.52226710455e-05,25.514971893773104
272.89579158316633,37.82890433887385,0.0003655990484097262,10.792504133092885,0.03979034299555092,7.52226710455e-05,24.223846626205482
273.24649298597194,37.243705723643224,0.00035786264021945603,12.299361221427521,0.04015000650519264,7.52226710455e-05,22.886987480316694
273.59719438877755,36.63919387492876,0.0003500509234547618,13.888276755612148,0.040533276687767024,7.52226710455e-05,21.506334388348836
273.94789579158316,36.01623005501866,0.00034218619095999805,15.55357273923883,0.040939313335583184,7.52226710455e-05,20.083827282543645
274.2985971943888,35.37567552620113,0.00033428965878363375,17.2895711758995,0.041367276240950226,7.52226710455e-05,18.62140609514298
274.6492985971944,34.718391550764444,0.0003263814293625471,19.090594069186093,0.041816325196177256,7.52226710455e-05,17.1210107583887
275.0,34.045239390996834,0.0003184804649988997,20.950963422690545,0.042285619993573366,7.52226710455e-05,15.58458120452266
